V - Plot 0	PL - Plot 0	
-20	28632	
-19.9	29210.5	
-19.8	29054.1	
-19.7	28894	
-19.6	28894	
-19.5	29239.5	
-19.4	30285.4	
-19.3	29434	
-19.2	31501	
-19.1	27320.1	
-19	29563.4	
-18.9	29880.6	
-18.8	29014.1	
-18.7	29014.1	
-18.6	30339	
-18.5	30445.6	
-18.4	28666.8	
-18.3	29629.9	
-18.2	30767.5	
-18.1	30371.3	
-18	30371.3	
-17.9	29443	
-17.8	29752.8	
-17.7	28952.6	
-17.6	29839.3	
-17.5	28873.8	
-17.4	30205.3	
-17.3	29126.2	
-17.2	29988.4	
-17.1	29988.4	
-17	30034.4	
-16.9	30636.6	
-16.8	29336.4	
-16.7	29551.2	
-16.6	30139.9	
-16.5	29343.8	
-16.4	29343.8	
-16.3	29622.1	
-16.2	29366.5	
-16.1	30049.7	
-16	30369.1	
-15.9	30175.3	
-15.8	29413.1	
-15.7	30749.1	
-15.6	30749.1	
-15.5	30262.6	
-15.4	30359.1	
-15.3	30406.7	
-15.2	29515.4	
-15.1	28861.4	
-15	29383.1	
-14.9	29765.7	
-14.8	29357.4	
-14.7	31092	
-14.6	26493	
-14.5	26493	
-14.4	28459.2	
-14.3	28567.5	
-14.2	29511.8	
-14.1	27887	
-14	28707.2	
-13.9	28177.1	
-13.8	28548.2	
-13.7	28733.5	
-13.6	29387	
-13.5	27803.5	
-13.4	27920.4	
-13.3	27920.4	
-13.2	31210.6	
-13.1	27661.1	
-13	29778	
-12.9	29410.3	
-12.8	29437.2	
-12.7	29446.6	
-12.6	29725.6	
-12.5	29725.6	
-12.4	29615.6	
-12.3	29637.6	
-12.2	28933.4	
-12.1	29800	
-12	29599.5	
-11.9	30764.8	
-11.8	29270.7	
-11.7	29283.6	
-11.6	29433.4	
-11.5	30997.9	
-11.4	30997.9	
-11.3	29485.8	
-11.2	29894.4	
-11.1	29650.3	
-11	29079.4	
-10.9	29463.5	
-10.8	28844.3	
-10.7	29797.2	
-10.6	29876.4	
-10.5	29876.4	
-10.4	30207.6	
-10.3	30287.1	
-10.2	29449.1	
-10.1	28832.9	
-10	29613.9	
-9.9	28974.8	
-9.8	29273.9	
-9.7	29851.6	
-9.6	29851.6	
-9.5	29181	
-9.4	29399	
-9.3	29159	
-9.2	29248	
-9.1	28200.3	
-9	29187.5	
-8.9	28818.7	
-8.8	29232.4	
-8.7	29346	
-8.6	30083.7	
-8.5	29540.8	
-8.4	28709.4	
-8.3	28709.4	
-8.2	28620.3	
-8.1	29369.4	
-8	29295.8	
-7.9	28992.3	
-7.8	29362.4	
-7.7	29762.1	
-7.6	29617.3	
-7.5	29132.9	
-7.4	29786.3	
-7.3	29786.3	
-7.2	29324.4	
-7.1	29847.6	
-7	29731.3	
-6.9	29581.5	
-6.8	29203.9	
-6.7	29796.8	
-6.6	29909.7	
-6.5	29154.9	
-6.4	29508.2	
-6.3	29388.5	
-6.2	29388.5	
-6.1	29028.3	
-6	29975	
-5.9	29163.5	
-5.8	29004.5	
-5.7	30150.5	
-5.6	31521.5	
-5.5	27582.6	
-5.4	30211.5	
-5.3	30211.5	
-5.2	33463.2	
-5.1	27115.5	
-5	30417	
-4.9	29534.3	
-4.8	29116.2	
-4.7	29956.2	
-4.6	29878.7	
-4.5	29878.7	
-4.4	30097.5	
-4.3	29906.4	
-4.2	29618.7	
-4.1	29338	
-4	30438	
-3.9	29501.5	
-3.8	29322.2	
-3.7	29004.2	
-3.6	29004.2	
-3.5	29758.1	
-3.4	28727.4	
-3.3	29139.8	
-3.2	28446.3	
-3.1	30184	
-3	28523.3	
-2.9	29707.4	
-2.8	29072.2	
-2.7	28507.7	
-2.6	28507.7	
-2.5	28782.4	
-2.4	29360.7	
-2.3	29601.6	
-2.2	30817.5	
-2.1	28731.2	
-2	29213.3	
-1.9	29102.2	
-1.8	29590.9	
-1.7	28099.4	
-1.6	29402.6	
-1.5	29253.7	
-1.4	29253.7	
-1.3	29150.5	
-1.2	29521.1	
-1.1	29276.6	
-1	28635.9	
-0.9	28899.7	
-0.8	28047.7	
-0.7	29127	
-0.6	28587.4	
-0.5	30501.6	
-0.4	30501.6	
-0.3	29640.4	
-0.2	30277.8	
-0.1	30255.7	
0	29121.6	
0.1	29017.4	
0.2	28762.9	
0.3	29655.9	
0.4	30050.5	
0.5	30415.5	
0.6	30415.5	
0.7	29089.2	
0.8	28656.8	
0.9	29088	
1	34642.1	
1.1	21662.2	
1.2	29253.1	
1.3	28633.8	
1.4	29439.6	
1.5	28396.6	
1.6	28970.3	
1.7	28970.3	
1.8	28914.1	
1.9	29421.3	
2	29054.4	
2.1	30285.2	
2.2	28029.2	
2.3	29072.8	
2.4	30256	
2.5	28821.3	
2.6	28821.3	
2.7	29456.3	
2.8	28419.8	
2.9	29397.4	
3	30494.1	
3.1	28852.9	
3.2	30629.2	
3.3	29852.8	
3.4	30359.1	
3.5	28756.3	
3.6	28978.2	
3.7	30162.6	
3.8	29047.3	
3.9	28907.6	
4	28907.6	
4.1	28899.3	
4.2	29647	
4.3	30741.4	
4.4	29428.7	
4.5	28877.7	
4.6	29014.9	
4.7	29014.9	
4.8	29156.2	
4.9	28666.3	
5	28495.6	
5.1	30047.7	
5.2	28393	
5.3	28570.3	
5.4	28080.6	
5.5	29295.5	
5.6	30449	
5.7	30449	
5.8	28815.8	
5.9	29386.2	
6	29459.5	
6.1	28872.9	
6.2	29881.6	
6.3	29379.3	
6.4	29599.7	
6.5	29612.7	
6.6	29612.7	
6.7	28811.9	
6.8	29303.9	
6.9	28416.9	
7	28926.3	
7.1	30176.6	
7.2	29236.9	
7.3	29138.5	
7.4	29138.5	
7.5	29297.6	
7.6	29451.3	
7.7	29484.1	
7.8	30000	
7.9	28244.7	
8	28427.7	
8.1	28427.7	
8.2	28757.8	
8.3	29251.8	
8.4	29398	
8.5	28865.6	
8.6	28811.4	
8.7	29200	
8.8	28734	
8.9	29109.6	
9	29459.9	
9.1	29459.9	
9.2	30255.8	
9.3	29291.6	
9.4	29284.4	
9.5	28218.7	
9.6	28933	
9.7	29930.2	
9.8	29225.8	
9.9	28930.4	
10	28404.3	
10.1	28404.3	
10.2	28398.9	
10.3	28884.9	
10.4	28750.4	
10.5	29310.5	
10.6	28420.3	
10.7	29291	
10.8	28741.2	
10.9	29710.5	
11	28127.9	
11.1	28127.9	
11.2	29037.5	
11.3	28757	
11.4	29655.2	
11.5	29123	
11.6	28997.9	
11.7	28415.3	
11.8	28902.1	
11.9	28583.3	
12	29418.1	
12.1	29418.1	
12.2	28979.2	
12.3	29479	
12.4	28538.9	
12.5	28350.3	
12.6	29032	
12.7	29321.3	
12.8	29065.3	
12.9	29233.9	
13	29233.9	
13.1	28943.6	
13.2	28326.4	
13.3	28830.8	
13.4	30413.2	
13.5	26674.2	
13.6	28222.6	
13.7	28610.4	
13.8	28925.1	
13.9	29027.4	
14	28322.6	
14.1	28322.6	
14.2	29694.6	
14.3	29218.6	
14.4	28511.8	
14.5	29486.3	
14.6	29569.4	
14.7	29698.5	
14.8	30369.4	
14.9	29051.1	
15	29051.1	
15.1	28289.7	
15.2	28779.3	
15.3	28935.6	
15.4	28604.7	
15.5	28820.9	
15.6	30379.5	
15.7	27289.5	
15.8	29067.4	
15.9	29281.8	
16	28507.7	
16.1	28507.7	
16.2	29719.2	
16.3	28831	
16.4	28602.1	
16.5	29264.5	
16.6	29384.4	
16.7	31627	
16.8	26895.7	
16.9	26895.7	
17	28939	
17.1	28808.9	
17.2	29325.9	
17.3	28419	
17.4	30456.6	
17.5	34243	
17.6	24976.2	
17.7	24976.2	
17.8	29332.2	
17.9	28899.8	
18	29511.7	
18.1	29044.9	
18.2	29905.7	
18.3	29532.2	
18.4	29532.2	
18.5	29172.4	
18.6	28019.8	
18.7	29085.3	
18.8	29704.1	
18.9	29340.3	
19	29115.4	
19.1	29730.1	
19.2	29730.1	
19.3	29429.6	
19.4	28894.7	
19.5	30176.6	
19.6	29930.6	
19.7	30026.7	
19.8	27914.6	
19.9	28912	
20	28771.2	
