V - Plot 0	PL - Plot 0	
-7.6	242279	
-7.5	242252	
-7.4	237637	
-7.3	241996	
-7.2	241996	
-7.1	239534	
-7	240289	
-6.9	240197	
-6.8	240665	
-6.7	242558	
-6.6	242418	
-6.5	242081	
-6.4	239293	
-6.3	241203	
-6.2	241203	
-6.1	239702	
-6	240000	
-5.9	244366	
-5.8	241180	
-5.7	242926	
-5.6	242169	
-5.5	236531	
-5.4	243718	
-5.3	243718	
-5.2	242709	
-5.1	241402	
-5	243224	
-4.9	243333	
-4.8	244764	
-4.7	241411	
-4.6	241487	
-4.5	242883	
-4.4	242883	
-4.3	239981	
-4.2	240479	
-4.1	244242	
-4	243310	
-3.9	244186	
-3.8	242426	
-3.7	242156	
-3.6	241237	
-3.5	241237	
-3.4	240955	
-3.3	244551	
-3.2	243506	
-3.1	243244	
-3	243219	
-2.9	242434	
-2.8	242609	
-2.7	242609	
-2.6	242500	
-2.5	243130	
-2.4	242394	
-2.3	242963	
-2.2	243079	
-2.1	241518	
-2	243022	
-1.9	239931	
-1.8	241413	
-1.7	241413	
-1.6	239366	
-1.5	242032	
-1.4	244597	
-1.3	237929	
-1.2	240711	
-1.1	241926	
-1	240426	
-0.9	239180	
-0.8	240485	
-0.7	237686	
-0.6	237686	
-0.5	244215	
-0.4	239313	
-0.3	240231	
-0.2	242967	
-0.1	241553	
0	238762	
0.1	240560	
0.2	239746	
0.3	242162	
0.4	242054	
0.5	242054	
0.6	240006	
0.7	240269	
0.8	240826	
0.9	239025	
1	237393	
1.1	237016	
1.2	233721	
1.3	237306	
1.4	237868	
1.5	248801	
1.6	231708	
1.7	242236	
1.8	242236	
1.9	241519	
2	241767	
2.1	239980	
2.2	239095	
2.3	237082	
2.4	239261	
2.5	239948	
2.6	237848	
2.7	244378	
2.8	241627	
2.9	241627	
3	239537	
3.1	241990	
3.2	243077	
3.3	246096	
3.4	242803	
3.5	242420	
3.6	243987	
3.7	242450	
3.8	243500	
3.9	243500	
4	237628	
4.1	240595	
4.2	242598	
4.3	240890	
4.4	242878	
4.5	240417	
4.6	239279	
4.7	240177	
4.8	240410	
4.9	238779	
5	238779	
5.1	240949	
5.2	239039	
5.3	240564	
5.4	237553	
5.5	240259	
5.6	241613	
5.7	242808	
5.8	242808	
5.9	240581	
6	242452	
6.1	238559	
6.2	235632	
6.3	230483	
6.4	236441	
6.5	237825	
6.6	237602	
6.7	237053	
6.8	237053	
6.9	238824	
7	236687	
7.1	248901	
7.2	231776	
7.3	238905	
7.4	238736	
7.5	243838	
7.6	241513	
7.7	241513	
7.8	237102	
7.9	240338	
8	241226	
8.1	240219	
8.2	240153	
8.3	237657	
8.4	241169	
8.5	241169	
8.6	240122	
8.7	240781	
8.8	240048	
8.9	239582	
9	242837	
9.1	240845	
9.2	240373	
9.3	237017	
9.4	240320	
9.5	240320	
9.6	237388	
9.7	236936	
9.8	238981	
9.9	239520	
10	238501	
10.1	238501	
10.2	241525	
10.3	241876	
10.4	237994	
10.5	238818	
10.6	240259	
10.7	237437	
10.8	239867	
10.9	238934	
11	238484	
11.1	238738	
11.2	240103	
11.3	240103	
11.4	237292	
11.5	242202	
11.6	240632	
11.7	238297	
11.8	239736	
11.9	246187	
12	243025	
12.1	243025	
12.2	243139	
12.3	240016	
12.4	240645	
12.5	242777	
12.6	240892	
12.7	242329	
12.8	241542	
12.9	241035	
13	236585	
13.1	236585	
13.2	238691	
13.3	239986	
13.4	237880	
13.5	238462	
13.6	237901	
13.7	238585	
13.8	240894	
13.9	238506	
14	239496	
14.1	239496	
14.2	239777	
14.3	243366	
14.4	242971	
14.5	240657	
14.6	241633	
14.7	240794	
14.8	241557	
14.9	242308	
15	242308	
15.1	242532	
15.2	252676	
15.3	229111	
15.4	241726	
15.5	240096	
15.6	251295	
15.7	230857	
15.8	240148	
15.9	240970	
16	240970	
16.1	242536	
16.2	241238	
16.3	240557	
16.4	241687	
16.5	239597	
16.6	243345	
16.7	242880	
16.8	242880	
16.9	239751	
17	241091	
17.1	241815	
17.2	243298	
17.3	243735	
17.4	242935	
17.5	243649	
17.6	244694	
17.7	244221	
17.8	244414	
17.9	241547	
18	241547	
18.1	243010	
18.2	244285	
18.3	241349	
18.4	241932	
18.5	242153	
18.6	242092	
18.7	243366	
18.8	243366	
18.9	242772	
19	241052	
19.1	242703	
19.2	241255	
19.3	241903	
19.4	242784	
19.5	242905	
19.6	242905	
19.7	243771	
19.8	240376	
19.9	241294	
20	240216	
