V - Plot 0	PL - Plot 0	
18.2	331612	
18.3	327749	
18.4	328163	
18.5	320507	
18.6	323939	
18.7	328736	
18.8	327290	
18.9	325727	
19	331099	
19.1	331099	
19.2	326330	
19.3	329312	
19.4	323854	
19.5	327068	
19.6	330684	
19.7	329597	
19.8	324832	
19.9	328793	
20	328093	
