V - Plot 0	PL - Plot 0	
11	80321.9	
11.1	83934.9	
11.2	83773.3	
11.3	81343.2	
11.4	81343.2	
11.5	82119.5	
11.6	81794.7	
11.7	81680.7	
11.8	80917.4	
11.9	78590.8	
12	82125.2	
12.1	80836.4	
12.2	80836.4	
12.3	81494.8	
12.4	82967	
12.5	83580.5	
12.6	81212.4	
12.7	80425.5	
12.8	80961.2	
12.9	81956.7	
13	81105.6	
13.1	80588.3	
13.2	80714.8	
13.3	80714.8	
13.4	81571.2	
13.5	80184	
13.6	81296.3	
13.7	81135.2	
13.8	79008.5	
13.9	80874.1	
14	81166.4	
14.1	83350	
14.2	83350	
14.3	79767	
14.4	82593	
14.5	80166.4	
14.6	82085.3	
14.7	81631.7	
14.8	82162.1	
14.9	79129.1	
15	82488.3	
15.1	80881.3	
15.2	79682.2	
15.3	81295.9	
15.4	81295.9	
15.5	80938.7	
15.6	80896.1	
15.7	80847	
15.8	81829.1	
15.9	82182.6	
16	81917.9	
16.1	81037	
16.2	81037	
16.3	81816	
16.4	81636	
16.5	82077.6	
16.6	81401.8	
16.7	82512.1	
16.8	81054.3	
16.9	82184.6	
17	80538	
17.1	80538	
17.2	80576.1	
17.3	79687.1	
17.4	81508.9	
17.5	82249	
17.6	80769.4	
17.7	82255.9	
17.8	80156.4	
17.9	87808.7	
18	87808.7	
18.1	77117.2	
18.2	82426.3	
18.3	80064.7	
18.4	83320.8	
18.5	81878.3	
18.6	82586.5	
18.7	87448.6	
18.8	78846.3	
18.9	78846.3	
19	82950.6	
19.1	82180.9	
19.2	81624.6	
19.3	81541.7	
19.4	81020.4	
19.5	82849.1	
19.6	83396.3	
19.7	83396.3	
19.8	83321.5	
19.9	82442.7	
20	81599.9	
