V - Plot 0	PL - Plot 0	
11.3	69688.5	
11.4	71845.4	
11.5	69914.1	
11.6	71640.8	
11.7	69403.8	
11.8	71712.5	
11.9	72972.7	
12	73349.7	
12.1	71615	
12.2	71615	
12.3	69022.3	
12.4	69434.1	
12.5	69370.3	
12.6	69214.3	
12.7	69166.6	
12.8	68525	
12.9	69318.7	
13	67538.8	
13.1	67538.8	
13.2	69626.1	
13.3	67375.1	
13.4	68496.6	
13.5	67740.8	
13.6	67466.5	
13.7	67065.6	
13.8	72137.8	
13.9	63452.3	
14	68569.1	
14.1	69011.2	
14.2	69105.8	
14.3	69105.8	
14.4	67651.8	
14.5	68323.5	
14.6	69992.9	
14.7	69556.3	
14.8	69630.9	
14.9	70219.4	
15	68262.9	
15.1	68262.9	
15.2	67281.1	
15.3	67959.1	
15.4	69231.2	
15.5	68326.6	
15.6	68500.6	
15.7	68521.2	
15.8	70477.8	
15.9	69388.8	
16	71963.8	
16.1	69131	
16.2	69131	
16.3	71182.3	
16.4	70886.4	
16.5	69386	
16.6	69698.9	
16.7	71317.6	
16.8	71773.1	
16.9	69567	
17	70927.8	
17.1	70868.4	
17.2	70868.4	
17.3	68739	
17.4	73551.8	
17.5	67951.6	
17.6	68958.2	
17.7	69776.9	
17.8	69153.3	
17.9	68279.2	
18	70317.2	
18.1	67937	
18.2	67678.6	
18.3	67678.6	
18.4	68790.2	
18.5	69402.5	
18.6	70540.4	
18.7	69289.2	
18.8	69948.8	
18.9	69256.9	
19	71468.8	
19.1	71195.7	
19.2	71941.2	
19.3	71941.2	
19.4	70298.8	
19.5	72889.9	
19.6	73099.3	
19.7	68937.8	
19.8	71509.2	
19.9	69626.3	
20	72994.5	
