V - Plot 0	PL - Plot 0	
14.4	89097.1	
14.5	87129.6	
14.6	89069.4	
14.7	87393.3	
14.8	88152.1	
14.9	90023.5	
15	89819.6	
15.1	87715	
15.2	88391	
15.3	88391	
15.4	89714.7	
15.5	88920.2	
15.6	90443.8	
15.7	87859.2	
15.8	86821.5	
15.9	89574.4	
16	89593.3	
16.1	89830.3	
16.2	88860.6	
16.3	87579.4	
16.4	87579.4	
16.5	89821.8	
16.6	89392.8	
16.7	89035.8	
16.8	88862.4	
16.9	88170.7	
17	91289.1	
17.1	89240.1	
17.2	88347.5	
17.3	88482.3	
17.4	88482.3	
17.5	91182.8	
17.6	88008.7	
17.7	87950.9	
17.8	90319.9	
17.9	88339.7	
18	89185	
18.1	87466.3	
18.2	87693.2	
18.3	89505.6	
18.4	89505.6	
18.5	88701.6	
18.6	88701.6	
18.7	90192	
18.8	88373	
18.9	89838.9	
19	88137	
19.1	91205.5	
19.2	89332.1	
19.3	89874.4	
19.4	89359.8	
19.5	90042.2	
19.6	90042.2	
19.7	88533.2	
19.8	92426.8	
19.9	89488.7	
20	89133.6	
