V - Plot 0	PL - Plot 0	
11.1	90300.1	
11.2	90300.1	
11.3	86854.2	
11.4	87098	
11.5	88299.4	
11.6	88919	
11.7	87370.8	
11.8	86555.4	
11.9	87793.5	
12	87793.5	
12.1	86164.3	
12.2	87354.9	
12.3	86845.9	
12.4	87906.7	
12.5	87326.7	
12.6	86051.5	
12.7	86421.1	
12.8	86421.1	
12.9	88536.6	
13	86818.9	
13.1	84911.1	
13.2	88622.6	
13.3	87335.3	
13.4	87259.9	
13.5	87259.9	
13.6	86176.1	
13.7	85609.2	
13.8	87301.7	
13.9	87176.1	
14	89472.8	
14.1	86878.6	
14.2	87646.3	
14.3	86652.5	
14.4	89125.7	
14.5	86176.9	
14.6	86176.9	
14.7	86396.2	
14.8	87086.6	
14.9	86951.2	
15	88171	
15.1	85967.9	
15.2	87339.9	
15.3	88591.3	
15.4	86167.6	
15.5	86167.6	
15.6	88269.1	
15.7	87163.6	
15.8	87093.6	
15.9	86594.4	
16	86149	
16.1	87049.8	
16.2	86975.8	
16.3	87087.2	
16.4	87560.3	
16.5	87296.1	
16.6	86061.9	
16.7	86061.9	
16.8	86943.8	
16.9	89091	
17	87610.5	
17.1	88286.2	
17.2	87123.6	
17.3	89024.7	
17.4	85711.8	
17.5	87165.5	
17.6	86503	
17.7	88721.8	
17.8	88721.8	
17.9	87384.4	
18	87102.4	
18.1	88259.8	
18.2	87591.2	
18.3	86701.4	
18.4	86878.6	
18.5	88213.5	
18.6	88784.7	
18.7	88784.7	
18.8	87928.7	
18.9	87504.6	
19	87198	
19.1	86518	
19.2	88242.4	
19.3	87507.3	
19.4	86812.4	
19.5	87903.6	
19.6	87776.7	
19.7	87776.7	
19.8	87848.8	
19.9	87774.9	
20	87352.7	
